Date,600000.SS,600008.SS,600009.SS,600010.SS,600011.SS,600015.SS,600016.SS,600018.SS,600019.SS,600023.SS,600027.SS,600028.SS,600029.SS,600030.SS,600031.SS,600036.SS,600038.SS,600048.SS,600050.SS,600058.SS,600060.SS,600066.SS,600068.SS,600079.SS,600085.SS,600089.SS,600100.SS,600104.SS,600108.SS,600109.SS,600111.SS,600115.SS,600118.SS,600143.SS,600150.SS,600153.SS,600157.SS,600166.SS,600170.SS,600177.SS,600188.SS,600196.SS,600208.SS,600221.SS,600252.SS,600256.SS,600267.SS,600271.SS,600276.SS,600277.SS,600309.SS,600315.SS,600316.SS,600332.SS,600340.SS,600348.SS,600352.SS,600362.SS,600369.SS,600372.SS,600373.SS,600383.SS,600395.SS,600398.SS,600406.SS,600415.SS,600436.SS,600485.SS,600489.SS,600497.SS,600498.SS,600516.SS,600518.SS,600519.SS,600535.SS,600547.SS,600549.SS,600570.SS,600578.SS,600583.SS,600585.SS,600588.SS,600597.SS,600600.SS,600633.SS,600637.SS,600642.SS,600648.SS,600649.SS,600655.SS,600660.SS,600663.SS,600664.SS,600674.SS,600688.SS,600690.SS,600703.SS,600705.SS,600718.SS,600739.SS,600741.SS,600783.SS,600795.SS,600804.SS,600809.SS,600827.SS,600832.SS,600837.SS,600839.SS,600863.SS,600867.SS,600873.SS,600875.SS,600880.SS,600886.SS,600887.SS,600893.SS,600900.SS,600998.SS,600999.SS,601006.SS,601009.SS,601018.SS,601088.SS,601098.SS,601111.SS,601117.SS,601118.SS,601158.SS,601166.SS,601168.SS,601169.SS,601179.SS,601186.SS,601216.SS,601225.SS,601231.SS,601258.SS,601727.SS,601766.SS,601800.SS,601808.SS,601818.SS,601857.SS,601866.SS,601888.SS,601898.SS,601899.SS,601901.SS,601928.SS,601929.SS,601933.SS,601939.SS,601958.SS,601988.SS,601989.SS,601992.SS,601998.SS,603000.SS,603288.SS,603699.SS,603993.SS,000001.SZ,000002.SZ,000009.SZ,000024.SZ,000027.SZ,000039.SZ,000060.SZ,000061.SZ,000063.SZ,000069.SZ,000100.SZ,000156.SZ,000157.SZ,000333.SZ,000338.SZ,000400.SZ,000401.SZ,000402.SZ,000413.SZ,000423.SZ,000425.SZ,000503.SZ,000536.SZ,000538.SZ,000559.SZ,000562.SZ,000568.SZ,000581.SZ,000598.SZ,000623.SZ,000625.SZ,000629.SZ,000630.SZ,000651.SZ,000686.SZ,000709.SZ,000725.SZ,000728.SZ,000729.SZ,000750.SZ,000768.SZ,000776.SZ,000778.SZ,000783.SZ,000792.SZ,000793.SZ,000800.SZ,000825.SZ,000826.SZ,000831.SZ,000839.SZ,000858.SZ,000869.SZ,000876.SZ,000878.SZ,000883.SZ,000895.SZ,000898.SZ,000917.SZ,000937.SZ,000960.SZ,000963.SZ,000970.SZ,000983.SZ,000999.SZ,002001.SZ,002007.SZ,002008.SZ,002024.SZ,002038.SZ,002051.SZ,002065.SZ,002081.SZ,002129.SZ,002142.SZ,002146.SZ,002153.SZ,002202.SZ,002230.SZ,002236.SZ,002241.SZ,002252.SZ,002292.SZ,002294.SZ,002304.SZ,002310.SZ,002344.SZ,002353.SZ,002375.SZ,002385.SZ,002399.SZ,002400.SZ,002410.SZ,002415.SZ,002416.SZ,002422.SZ,002429.SZ,002450.SZ,002456.SZ,002465.SZ,002470.SZ,002475.SZ,002500.SZ,002570.SZ,002594.SZ,002603.SZ,002653.SZ,002673.SZ,300015.SZ,300017.SZ,300024.SZ,300027.SZ,300058.SZ,300070.SZ,300124.SZ,300133.SZ,300146.SZ,300251.SZ
2014-07-15,66.65,20.8,35.52,10.37,21.5,19.38,103.5,5.21,8.53,6.1,5.18,11.05,3.89,56.27,228.69,39.08,74.07,92.51,5.55,41.57,51.62,309.5,19.85,236.02,151.81,301.58,163.75,100.29,59.44,82.26,260.95,3.16,344.31,81.02,75.36,63.8,95.99,63.97,27.06,99.03,20.21,194.29,19.17,5.55,133.83,253.05,95.38,178.42,463.06,25.53,381.93,162.62,75.84,31.91,184.49,46.31,115.13,19.06,18.77,63.69,49.07,104.29,29.07,61.72,350.67,94.36,119.09,68.16,80.46,90.31,41.8,54.2,291.74,892.16,249.15,164.86,203.27,392.76,13.8,129.41,56.99,269.76,30.56,50.5,63.85,32.03,20.67,71.76,31.58,1101.15,395.14,56.1,45.04,100.66,8.5,207.53,170.35,87.52,189.89,421.38,352.48,96.8,567.42,118.71,54.34,75.25,10.98,188.61,70.82,38.24,291.83,28.05,34.02,275.82,5.34,698.41,75.72,15.35,14.32,14.28,9.27,12.42,2.57,18.49,14.41,3.79,5.54,6.25,6.0,32.67,6.5,11.2,3.84,5.4,21.06,4.3,30.88,11.13,4.26,5.13,4.22,18.77,2.85,9.52,2.42,32.01,5.04,4.02,5.37,9.54,11.68,30.32,5.49,10.23,3.74,8.27,6.02,5.15,71.53,66.56,19.09,7.06,9.72,988.11,8.48,75.01,43.09,288.63,239.25,217.25,170.06,169.67,2.43,45.04,256.37,50.25,75.74,158.65,26.5,166.34,32.73,344.31,93.51,215.43,23.1,738.72,266.7,8.22,472.82,88.59,126.65,245.42,76.25,11.39,60.61,1477.01,102.23,18.68,10.37,14.81,54.82,75.32,95.73,51.86,39.9,21.66,81.93,159.4,25.98,19.46,129.92,86.1,68.1,302.79,110.78,102.34,7.61,12.93,280.38,4.2,124.13,30.73,12.44,162.5,199.93,36.43,34.79,192.2,316.72,197.28,572.23,361.95,53.66,17.14,239.28,37.89,10.49,44.25,262.25,44.64,149.25,376.87,274.17,63.3,131.3,182.41,144.21,302.44,55.12,263.1,67.13,45.73,44.3,148.83,211.12,133.1,28.22,82.58,26.01,104.58,21.63,48.77,19.02,131.13,6.85,14.36,47.71,38.79,55.05,11.62,121.97,194.91,300.21,158.74,210.25,197.17,201.93,29.16,328.44,174.58
2014-07-16,66.71,20.77,35.5,10.24,21.79,19.48,103.64,5.19,8.64,6.23,5.64,11.03,3.96,56.19,228.31,39.12,71.02,94.72,5.57,41.39,51.41,305.77,21.18,235.05,152.78,300.07,161.2,100.18,59.34,81.74,255.92,3.27,323.15,80.56,71.64,63.92,94.18,64.3,27.28,98.94,20.03,190.93,19.72,5.64,132.46,258.01,93.99,172.7,449.77,25.94,381.93,160.43,71.61,31.58,191.7,46.31,115.72,18.87,18.71,59.62,49.07,102.5,28.75,60.38,346.72,96.62,118.24,64.49,80.17,91.18,41.27,54.52,288.9,896.05,249.34,164.16,197.17,379.15,14.09,129.07,56.99,281.08,29.99,50.47,62.81,32.03,20.84,71.32,31.98,1112.35,393.75,56.27,44.91,100.59,8.68,206.34,167.62,85.23,190.72,419.12,361.38,95.21,582.82,115.56,54.55,75.01,10.98,188.8,71.92,38.92,292.28,28.66,34.02,267.77,211.1,693.16,72.76,15.38,13.9,14.27,9.54,7.98,2.6,18.54,14.25,3.82,5.61,6.27,6.01,32.6,6.51,11.23,3.86,5.41,21.82,4.29,29.07,11.2,4.27,5.0,4.27,18.74,2.85,9.54,2.54,32.38,5.1,4.05,5.37,9.43,11.71,29.04,5.49,10.1,3.74,7.96,5.97,5.15,72.35,66.02,18.73,7.2,1002.45,972.26,8.48,76.37,43.91,285.16,240.46,214.21,169.12,171.63,2.43,46.16,255.42,49.55,75.4,153.43,26.37,174.0,32.35,341.65,93.03,215.09,23.1,738.44,253.12,8.22,465.57,88.39,126.02,245.11,76.08,11.31,60.79,1473.79,101.95,18.68,10.37,14.72,54.4,75.03,91.69,51.81,42.86,21.61,81.82,159.54,25.22,19.24,126.16,87.16,66.26,302.09,109.43,102.11,7.61,12.93,275.35,4.23,118.41,30.81,12.44,159.19,195.0,36.28,35.79,190.54,311.75,198.37,575.47,348.86,54.36,17.14,241.85,37.46,10.47,44.0,271.25,44.91,149.25,374.15,270.28,63.3,128.92,179.93,145.46,300.1,53.4,268.8,67.13,45.61,44.06,146.86,202.79,131.42,27.44,81.5,25.54,106.83,21.63,45.77,18.89,127.6,6.83,14.36,47.1,38.8,53.81,11.61,118.86,197.25,292.75,164.64,209.62,195.09,196.76,29.16,320.4,180.3
2014-07-17,66.53,20.67,35.45,10.14,21.79,19.42,103.2,5.13,8.64,6.14,5.6,11.0,3.9,56.27,230.61,38.93,71.02,94.56,5.52,40.69,52.49,305.6,20.68,230.42,151.16,297.04,163.55,97.95,58.92,80.5,255.8,3.2,323.75,79.96,71.37,64.15,94.54,63.41,27.06,98.57,19.91,189.55,19.67,5.55,131.3,255.88,92.66,170.38,451.17,25.64,377.75,158.41,70.6,30.94,191.84,46.12,112.88,18.9,18.71,59.11,48.02,101.66,29.01,60.57,343.48,97.31,117.34,62.75,80.26,90.42,41.15,52.77,279.92,891.85,244.94,164.26,198.71,370.03,14.13,128.9,56.69,277.31,29.49,50.54,62.42,32.03,20.77,70.92,31.85,1102.55,385.74,56.2,44.4,100.12,8.86,207.53,165.97,83.25,183.35,413.2,355.24,94.05,576.22,114.94,53.54,75.13,10.98,187.87,71.65,38.92,292.28,28.3,34.0,267.53,203.15,688.62,72.54,15.38,13.67,14.23,9.59,12.4,2.59,18.45,14.3,3.79,5.56,6.37,5.99,32.47,6.58,11.37,3.78,5.36,21.47,4.23,29.6,11.23,4.25,5.03,4.24,18.8,2.85,9.51,2.61,32.38,5.06,4.04,5.37,9.35,11.5,29.08,5.46,10.82,3.74,7.77,5.98,5.14,71.65,65.98,18.87,7.6,1000.36,963.34,8.48,75.32,44.58,283.68,238.35,210.46,169.94,170.32,2.43,43.98,254.94,49.53,76.66,153.99,26.18,171.21,32.05,335.78,93.99,213.61,23.1,732.68,242.67,8.12,467.18,85.34,125.39,244.2,74.41,11.35,61.1,1480.23,101.25,18.51,10.27,14.63,54.24,74.34,92.04,51.4,42.47,21.52,81.19,158.98,24.6,19.03,124.34,85.37,67.06,295.99,109.16,101.57,22.47,12.76,278.16,4.1,118.41,30.85,12.44,159.02,197.09,36.03,35.54,190.54,306.11,196.51,564.94,351.94,53.66,17.14,237.4,37.8,10.46,43.79,270.48,44.96,147.07,361.99,265.42,63.3,128.22,178.49,142.1,299.38,53.72,274.18,66.31,45.21,43.4,148.76,199.92,128.94,27.92,79.94,25.03,108.85,21.63,45.2,18.75,127.82,6.85,14.36,46.49,38.2,53.57,11.62,117.51,187.02,289.98,161.26,211.15,197.38,199.63,29.16,324.24,176.42
2014-07-18,66.71,20.69,35.75,10.1,21.92,19.48,103.2,5.14,8.6,6.13,5.53,10.98,3.92,56.92,228.69,39.12,70.97,98.04,5.55,40.74,52.13,302.05,20.63,230.18,152.7,299.31,161.79,99.5,59.13,81.42,254.94,3.19,323.75,79.96,70.4,64.61,94.9,63.63,27.06,99.94,19.93,191.72,19.73,5.52,131.41,253.75,93.69,169.29,451.59,25.53,380.05,161.14,70.2,31.21,204.26,46.31,113.6,18.85,18.79,58.83,47.33,101.76,28.85,60.44,340.23,96.62,120.14,67.18,81.25,89.55,40.41,52.08,280.57,928.84,249.58,166.96,192.87,370.29,14.03,128.56,57.68,271.57,29.74,50.93,62.07,32.03,20.84,71.0,32.03,1109.55,384.35,56.47,44.72,99.1,8.75,211.61,165.85,83.04,181.54,412.63,354.02,94.6,578.42,114.79,56.03,74.52,10.98,188.61,72.2,39.02,291.37,28.56,34.07,264.36,202.39,706.19,73.19,15.3,13.67,14.27,9.62,12.46,2.59,18.39,14.11,3.81,5.57,6.44,6.0,32.8,6.54,11.34,3.79,5.44,21.41,4.24,29.35,11.25,4.3,5.02,4.27,18.44,2.85,9.52,2.55,32.17,5.07,4.05,5.37,9.31,11.46,29.0,5.45,10.65,3.74,7.77,6.14,5.14,72.11,66.16,18.78,7.41,1001.41,991.09,8.48,78.1,44.27,283.68,234.15,210.23,169.0,171.63,2.43,43.82,254.94,50.15,77.28,154.41,26.4,176.55,32.22,335.87,95.55,202.91,23.1,737.72,245.23,8.12,476.45,86.36,125.39,244.96,74.47,11.31,60.48,1506.47,101.81,18.57,10.27,14.75,54.32,74.64,90.84,51.68,43.41,21.66,81.6,158.71,24.67,19.08,120.64,83.62,66.58,304.04,110.81,101.26,22.45,12.76,279.79,4.15,118.48,30.85,12.44,155.65,197.09,36.28,35.59,194.21,311.98,192.79,562.51,351.09,53.48,17.14,238.43,37.84,10.47,45.21,267.77,44.87,146.38,360.87,257.0,63.3,128.22,178.38,151.14,301.36,53.88,270.28,66.04,44.73,43.44,146.44,196.6,131.5,28.78,80.84,25.17,108.47,21.63,45.26,18.68,128.48,6.88,14.36,46.36,38.14,54.54,11.78,117.23,188.45,285.3,160.54,210.43,191.5,193.24,29.16,323.04,174.48
2014-07-21,66.47,20.59,35.89,10.17,22.31,19.5,102.32,5.12,8.64,6.08,5.51,10.85,3.89,56.55,228.69,39.2,70.57,100.42,5.54,40.51,51.72,304.59,20.24,234.48,156.45,297.8,159.84,101.84,58.92,80.06,252.24,3.15,328.49,79.5,71.28,65.3,93.82,63.19,27.17,99.58,19.81,191.33,19.61,5.52,130.57,250.21,93.87,171.39,458.58,25.53,391.12,162.08,70.72,31.33,204.11,45.79,113.6,18.61,18.63,59.93,48.67,101.87,29.26,60.83,345.57,96.44,127.7,66.42,80.46,85.97,40.03,50.7,283.2,928.84,251.75,165.06,194.15,360.65,13.9,126.18,57.44,271.73,30.6,50.73,62.62,32.03,20.71,69.1,32.34,1108.15,396.53,56.5,44.34,99.41,8.61,219.24,165.97,83.7,182.65,407.27,359.84,93.74,576.22,112.64,56.31,73.38,10.98,187.31,71.92,39.21,288.63,28.61,34.02,265.82,204.29,737.1,73.35,15.33,13.6,14.15,9.59,12.51,2.56,18.31,14.12,3.83,5.59,6.29,5.98,32.7,6.43,11.25,3.79,5.45,21.73,4.19,29.61,11.38,4.29,5.17,4.25,18.14,2.87,9.47,2.61,31.74,5.03,4.01,5.55,9.32,11.45,28.52,5.45,10.56,3.74,7.87,6.11,5.09,72.53,65.76,18.92,7.28,996.18,996.04,8.48,78.35,43.66,282.19,234.45,208.36,166.55,171.63,2.43,43.9,254.94,50.05,76.74,157.38,26.47,175.86,31.88,339.17,98.31,210.88,23.1,768.81,246.33,8.12,475.64,87.67,123.2,242.82,75.56,11.35,59.23,1508.77,100.83,18.62,10.23,14.68,54.4,73.56,88.86,51.17,43.02,21.33,81.19,164.97,24.29,19.94,119.35,83.37,65.55,299.18,109.9,100.1,21.7,12.71,284.96,4.13,120.04,30.45,12.44,157.19,199.78,35.98,36.35,190.9,310.85,193.01,556.84,349.29,52.57,17.14,233.3,38.55,10.41,45.79,263.35,43.75,146.67,375.59,261.64,63.3,129.64,177.4,151.19,299.02,53.4,264.59,66.54,45.77,43.58,142.44,200.51,141.26,30.32,79.19,25.2,109.57,177.16,45.59,18.81,132.67,6.81,14.36,46.03,37.8,54.35,11.7,118.04,190.22,287.75,158.45,208.9,187.77,195.11,29.16,314.16,169.68
2014-07-22,66.95,20.69,35.98,10.28,22.75,19.6,103.5,5.14,8.71,6.1,5.69,11.02,3.93,57.53,229.08,39.86,71.0,101.68,5.52,41.48,51.72,316.96,20.29,231.48,155.71,305.36,161.6,103.43,59.97,81.86,258.74,3.21,325.33,80.26,71.85,68.54,98.52,64.39,27.23,100.13,20.09,193.1,19.61,5.58,132.99,251.98,94.77,171.83,461.66,26.53,393.42,162.31,70.8,31.5,205.54,46.64,113.46,19.03,18.81,59.93,48.38,102.71,29.45,61.21,354.38,96.96,127.67,69.98,81.15,90.42,40.53,51.98,284.3,940.2,252.62,166.56,204.14,370.93,14.03,126.69,57.83,277.31,30.62,51.13,62.91,32.03,20.8,69.97,32.3,1110.95,401.41,56.57,44.78,100.59,8.72,218.45,166.68,84.52,184.32,412.35,363.83,94.54,576.22,115.17,56.8,74.76,10.98,189.17,72.47,39.8,289.77,28.71,34.35,261.92,206.94,734.37,73.88,15.44,13.73,14.35,9.61,12.59,2.59,18.46,14.46,3.85,5.64,6.31,6.01,33.32,6.74,11.28,3.83,5.44,21.92,4.26,30.82,11.5,4.33,5.21,4.28,18.37,2.87,9.5,2.61,31.94,5.08,4.05,5.63,9.42,11.46,29.36,5.45,10.83,3.74,7.91,6.18,5.14,72.29,66.22,19.28,7.34,1015.0,1019.82,8.48,79.65,44.37,282.36,245.56,210.93,168.53,174.89,2.43,43.91,256.37,50.28,77.62,161.54,26.62,176.55,31.96,345.14,98.31,210.88,23.1,767.51,269.09,8.12,478.26,87.67,124.14,248.17,77.69,11.47,60.79,1512.45,102.37,18.68,10.23,14.96,54.57,74.83,91.35,51.63,42.55,21.61,82.6,166.22,25.08,19.73,121.62,90.13,71.6,306.67,110.21,104.89,22.83,12.76,286.22,4.17,119.82,30.97,12.44,160.93,205.9,36.63,36.3,191.13,311.86,193.23,559.27,350.66,53.6,17.14,243.55,39.11,10.47,46.5,272.9,44.33,148.22,373.67,260.78,63.3,130.3,178.49,152.63,301.36,53.12,272.39,67.71,49.12,44.3,143.7,203.97,140.78,30.2,79.7,25.4,109.62,173.8,45.74,19.05,135.76,6.89,14.36,48.6,37.93,54.95,11.74,118.57,195.52,299.99,159.03,208.81,191.0,207.67,29.16,317.16,169.86
2014-07-23,67.07,20.64,36.01,10.37,22.86,19.6,103.5,5.14,8.78,6.06,3.85,11.07,3.92,58.01,233.29,40.21,71.43,101.68,5.49,41.67,51.36,315.43,20.07,234.56,154.98,304.98,160.62,104.4,60.6,82.86,256.78,3.18,328.49,80.41,73.33,67.39,98.52,63.73,27.17,100.03,20.49,188.36,19.73,5.55,133.41,249.86,93.39,170.53,456.9,26.09,395.72,160.92,70.0,31.08,202.97,46.7,113.02,19.62,18.91,59.28,47.26,102.29,29.55,60.63,349.51,97.14,127.9,69.33,81.75,92.16,40.0,52.24,289.77,943.73,248.41,167.66,204.07,385.7,13.96,127.37,58.91,264.51,30.17,50.99,61.43,32.03,20.8,69.33,32.07,1115.15,399.32,56.4,44.4,99.1,8.68,223.71,160.52,84.52,178.61,411.79,371.8,94.6,582.82,113.94,55.69,73.98,10.98,193.06,71.65,40.57,282.69,28.51,34.4,251.43,205.04,733.46,72.67,15.52,13.6,14.48,9.78,12.59,2.6,18.57,13.9,3.84,5.82,6.26,6.01,33.45,6.76,11.3,3.84,5.52,21.7,4.27,29.73,11.48,4.29,5.44,4.32,18.5,2.88,9.52,2.53,31.41,5.1,4.05,5.6,9.28,11.13,28.96,5.49,10.71,3.73,7.99,6.56,5.21,66.05,65.66,18.89,7.28,1018.13,1040.63,8.48,81.75,44.07,283.84,252.47,214.21,166.31,176.85,2.43,43.34,257.33,50.4,79.73,159.85,27.61,181.66,31.58,344.31,95.79,210.76,23.1,763.19,260.28,8.12,475.84,85.08,123.51,246.64,77.17,11.47,61.79,1515.21,102.65,18.84,10.23,14.99,54.16,75.03,89.81,51.95,42.79,21.71,82.23,166.08,24.54,19.67,120.9,90.17,69.77,306.53,110.27,106.82,24.57,12.65,284.0,4.21,119.82,31.25,12.44,157.02,202.32,37.03,35.52,191.49,309.95,190.28,551.98,349.29,53.45,17.14,249.36,38.47,10.47,46.66,289.3,43.93,139.9,368.55,260.56,63.3,125.96,175.1,151.36,298.31,52.68,261.54,66.86,49.48,43.82,137.6,198.3,141.9,28.6,79.85,25.23,112.07,168.36,46.19,19.16,134.39,6.91,14.36,47.7,37.98,54.14,11.66,114.11,185.6,292.86,157.23,188.2,185.26,202.72,29.16,307.68,166.07
2014-07-24,68.51,20.85,36.29,10.54,22.86,20.09,106.0,5.17,8.82,6.17,5.53,11.17,3.96,59.59,235.97,41.26,70.92,108.64,5.59,43.2,51.98,323.9,20.29,235.13,156.37,311.42,162.77,107.54,61.12,87.62,264.02,3.27,323.35,81.17,73.61,68.77,107.55,64.17,27.56,101.49,21.05,189.55,21.56,5.61,136.05,254.11,94.35,167.99,458.86,26.24,413.91,163.52,70.16,31.35,211.82,48.2,115.5,19.77,19.49,58.83,45.59,103.45,30.05,60.57,350.67,100.08,130.64,70.17,82.54,93.9,39.94,50.12,291.52,941.89,252.68,169.36,207.9,384.15,14.29,128.9,59.9,258.77,30.6,51.84,60.73,31.99,20.9,69.78,32.16,1131.95,406.28,56.93,44.78,98.79,8.77,228.71,158.15,86.0,180.56,422.51,380.08,96.0,585.02,113.64,56.0,75.37,10.98,197.89,72.2,40.48,281.1,28.81,34.84,253.87,208.45,748.0,72.29,15.86,14.12,14.88,9.87,12.93,2.62,18.99,13.7,3.89,5.97,6.36,6.09,35.16,6.88,11.63,3.9,5.57,21.6,4.41,29.4,11.6,4.32,5.51,4.36,18.8,2.93,9.62,2.52,31.33,5.17,4.1,5.75,9.31,10.99,29.08,5.55,10.76,3.76,7.98,6.67,5.48,63.55,66.0,18.92,7.16,1059.95,1078.29,8.48,87.88,44.58,289.29,253.07,213.74,168.77,183.05,2.43,42.91,260.68,52.25,80.35,157.87,27.55,184.91,31.28,347.61,96.51,204.16,23.1,784.21,261.38,8.12,480.48,84.68,125.08,252.44,78.84,11.63,62.91,1546.05,107.3,18.95,10.32,15.51,54.65,77.47,88.35,53.33,42.71,23.85,83.34,162.74,24.85,19.46,121.55,97.99,70.01,306.81,111.86,105.43,24.88,12.82,285.48,4.27,119.15,32.69,12.44,153.88,200.52,37.97,35.67,190.54,315.93,186.78,560.08,351.0,54.42,17.14,256.54,36.69,10.67,49.37,286.54,44.24,135.31,348.07,262.08,63.3,122.39,174.64,151.67,296.51,53.48,256.71,70.29,50.24,43.82,139.49,192.91,139.98,27.48,81.02,25.17,110.39,162.04,45.05,19.4,129.49,7.07,14.36,47.71,38.41,52.19,11.94,111.19,180.29,284.66,154.42,184.06,180.31,200.35,29.16,306.0,160.62
2014-07-25,68.93,21.06,36.93,10.7,22.8,20.21,106.59,5.23,8.81,6.22,5.57,11.22,4.01,60.2,237.11,41.84,71.28,108.17,5.77,45.1,52.59,332.37,20.35,232.86,156.61,312.93,164.33,109.14,61.44,88.74,275.32,3.29,323.75,82.68,74.72,68.89,117.31,64.6,27.62,102.13,21.15,194.78,21.86,5.64,136.05,259.78,94.95,170.96,459.0,27.09,415.58,164.01,70.68,31.67,211.39,49.5,117.24,20.16,19.63,59.25,46.14,103.76,30.31,60.51,348.35,100.43,130.76,70.03,84.02,100.41,40.32,50.6,295.03,943.68,252.37,172.56,216.28,383.51,14.48,130.59,60.29,267.96,30.46,51.88,61.68,31.99,21.0,71.13,33.74,1134.75,416.37,57.69,45.49,97.85,8.88,231.34,154.6,86.51,184.74,427.87,382.23,96.13,587.22,113.64,58.0,77.66,10.98,199.38,73.29,40.43,288.63,28.86,35.01,256.31,207.32,747.1,72.7,15.89,14.41,14.97,9.93,13.03,2.62,19.45,13.77,3.91,5.99,6.38,6.11,35.45,7.05,11.77,3.92,5.6,22.18,4.47,30.45,11.65,4.38,5.54,4.39,19.32,2.95,9.67,2.54,31.98,5.23,4.16,5.79,9.36,11.22,29.48,5.58,11.68,3.78,8.06,6.57,5.51,64.29,67.3,19.09,7.6,1066.22,1082.25,8.48,86.7,44.68,290.11,263.88,214.91,170.52,182.07,2.43,43.14,261.64,52.5,83.11,159.14,27.74,184.68,31.4,347.8,101.55,204.73,23.1,783.06,260.1,8.12,490.35,86.13,127.59,255.65,79.18,11.96,65.91,1554.34,108.14,19.06,10.37,15.58,55.31,77.67,90.41,53.79,42.79,25.48,84.01,170.82,25.22,19.62,124.34,101.54,70.09,308.62,112.84,105.28,25.05,12.91,290.58,4.35,121.6,33.25,12.44,154.33,204.56,38.57,35.89,193.5,316.94,190.82,570.61,349.29,55.24,17.14,259.96,37.22,10.84,49.87,286.98,44.87,137.31,349.67,263.48,63.3,123.16,176.36,151.6,299.74,53.6,259.91,70.52,51.08,44.34,144.13,203.75,141.74,27.72,82.37,25.57,111.01,170.52,45.44,19.76,133.33,7.14,14.36,48.43,39.1,52.89,11.99,114.5,184.71,290.73,156.8,189.73,181.67,203.01,29.16,331.8,162.47
2014-07-28,71.15,21.27,37.33,10.84,23.06,21.43,112.2,5.33,8.98,6.39,5.57,11.38,4.13,62.47,244.0,43.7,73.26,109.28,5.82,45.75,53.52,331.19,20.74,228.55,158.16,319.36,166.87,109.94,62.81,91.9,277.41,3.37,338.38,83.59,76.35,69.24,128.15,65.36,28.12,104.87,21.49,196.56,22.1,5.75,139.74,276.79,95.92,173.57,459.7,27.75,419.13,167.1,72.9,33.15,213.6,50.8,118.99,20.42,20.35,61.22,48.96,104.29,31.67,61.02,351.13,101.82,130.39,68.91,85.5,103.78,41.51,52.03,299.84,945.57,256.83,176.66,223.46,381.71,14.61,132.46,61.04,273.86,31.37,53.02,63.31,31.99,21.26,72.72,34.28,1148.76,420.2,58.88,45.74,99.73,8.99,230.02,158.98,88.7,186.69,441.98,384.07,97.96,593.82,116.02,59.26,78.68,10.98,206.61,72.2,40.72,294.11,29.78,35.42,261.43,206.94,761.34,74.5,15.98,14.43,15.48,9.92,13.58,2.66,19.99,14.23,4.05,6.05,6.52,6.19,37.33,7.24,12.05,3.98,5.79,22.72,4.8,30.75,11.75,4.4,5.63,4.52,19.52,3.06,9.82,2.59,33.15,5.4,4.22,6.2,9.66,11.58,29.8,5.73,11.94,3.88,8.27,6.85,5.73,66.99,68.2,19.49,7.92,1124.76,1086.22,8.48,87.2,45.14,294.73,277.39,217.49,172.75,187.95,2.43,43.82,267.38,54.58,84.19,158.72,28.05,188.39,32.18,355.59,101.31,212.81,23.1,791.12,268.72,78.67,505.66,88.29,130.41,262.98,81.19,12.2,66.97,1593.0,117.42,19.17,10.6,16.07,56.21,83.64,92.98,55.77,43.18,27.9,85.98,172.63,25.67,20.0,127.06,102.72,71.12,314.03,117.56,108.83,26.15,13.33,303.22,4.41,122.79,34.61,12.44,169.01,207.69,39.37,36.87,195.04,321.45,192.57,613.54,356.13,55.7,17.14,258.76,37.39,11.47,49.99,286.81,45.54,141.79,362.95,272.44,63.3,127.34,178.44,156.14,306.2,55.32,266.3,71.3,52.28,45.04,148.69,205.52,145.18,28.04,83.0,26.18,111.15,172.44,46.4,19.9,133.33,7.49,14.36,49.07,39.32,54.86,12.41,114.11,188.18,295.52,161.48,197.65,188.05,205.09,29.16,345.72,170.88
